sentence,label
"Non-HDL-C, TC and TG might be a prognostic factor for treatment outcome in ISSNHL patients.",3
H. pylori infection associated significantly with low serum levels of HDL in the IL-6 -174 CC genotype patients but not in the other genotypes.,3
This suggests that the association between H. pylori infection and serum HDL could be transmitted through IL-6.,3
"Although both are characterized by increased intestinally derived lipoprotein particles, HDL is reduced only in SCH.",3
Pre-operative malnutrition is an independent risk factor for readmission within 30 days of discharge after elective spine surgery.,3
Patients on HIST had the lowest likelihood of presenting with STEMI.,3
"Among patients admitted with ACS, statin use but not LDL-C level, was associated with a lower probability of presenting with STEMI.",3
"""High sodium concentrations in spot urine were associated with subsequent systolic blood pressure increases among non-overweight normotensive individuals.""",3
"Thus, subclinical glucose intolerance may be associated with an increased risk of RPL.",3
Serum fructosamine was increased in women with RPL compared with controls.,3
Preoperative G8 scores can help forecast postoperative complications in older HCC patients.,3
Children who were severely wasted and had uneducated caretakers had higher odds of malarial attack.,3
"Despite the apparent growth response in HIV-infected children after initiation of HAART, moderate and severe underweight are both independent predictors of a positive shift.",3
"On the basis of a systematic review of studies that were judged to be of high or medium quality, there is an indication that some nutritional factors seem to be associated with an increased fracture risk among children.",3
It also indicates that increased nutrient insufficiencies/deficiencies are associated with increased disease severity in SCD.,3
"""There was some evidence of a less steep socio-economic gradient in overweight in eight-year-old girls over time.""",3
SNP +45 and SNP +276 genotype is not associated with changes in serum total cholesterol or triglyceride levels after ART initiation.,3
"CETP gene I405V polymorphism may not be associated with CH among ethnic Han Chinese from Changsha, while the D442G polymorphism of the CETP gene may be associated with TC and LDL levels in the same population.",3
"In spite of therapy, malnutrition is associated with negative clinical and treatment outcomes which suggests that HAART may not be sufficient to address co-existing nutritional deficiencies.",3
"Low BMI, anemia and hypoalbuminemia were associated with attrition, and with a deficient nutritional  and immunological status at baseline, as well as during treatment.",3
The serum 25-hydroxyvitamin D concentration â‰¥74\\xa0nmol/L was associated with a 60% lower risk of bladder cancer incidence.,3
"""These results indicate that the NRST is a promising screening tool for the prediction of malnutrition and sarcopenia in community-dwelling older Japanese people.""",3
"Postprandial endothelial dysfunction is abnormal only in OH, and this effect does not appear to reflect increased inflammation.",3
"Maintained HDL in OH probably reflects reduced CETP activity, which was not observed in SCH.",3
Our findings show that patients with SCD commonly have multiple nutrient insufficiencies/deficiencies and support the growing evidence for the link between low zinc and increased VOC.,3
This risk determination identifies a potentially modifiable risk factor for early readmission.,3
"Our main finding, linking the DRD2 variant directly to the longitudinal weight gain observed, has not previously been identified.",3
"In a large population of critically ill adults, an association exists between nutrition status and mortality.",3
"Habitual consumption of sugar sweetened beverages was associated with a greater incidence of type 2 diabetes, independently of adiposity.",3
Patients with stable weight had longer survivals than patients who lost or gained weight.,3
Inverse associations of eicosapentaenoic acid and docohexaenoic acid with incident CVD were observed only in women.,3
"Serum linoleic acid and very-long-chain n-3 PUFAs, partly reflecting vegetable oil and fish intake, respectively, were inversely associated with all-cause mortality.",3
"In non-dialysis CKD patients, CV risk increases linearly with higher  LDL and is more than doubled when considering the lower threshold values currently indicated for defining optimal LDL level.",3
Anticholinergic burden appears as a risk factor for both delirium symptoms and mortality.,3
High intake of fruit and vegetables was associated with low risk of  ischemic heart disease and all-cause mortality.,3
C+T raise is an early predictor for everolimus efficacy for patients  with mRCC.,3
"Being a simple, inexpensive, and reproducible marker of CVD risk, the TG/HDL-C ratio may emerge as a novel and reliable indicator among the many well-established markers of CVD risk in CKD.",3
This study demonstrates that the elevated TG/HDL-C ratio predicts poor CVD outcome in subjects with CKD.,3
"Among Chinese individuals with MetS, the utility of the non-HDL-C/HDL-C ratio was found to be greater among women than among men.",3
There were no significant differences between the apoB/apoAÎ™ ratio and the non-HDL-C/HDL-C ratio for the prediction of carotid atherosclerosis among Chinese individuals with MetS.,3
"Our findings indicate that among individuals with MetS, Chinese men develop carotid atherosclerosis at a much younger age than women.",3
"Genotype could be a valid predictor of tetrahydrobiopterin-responsiveness, since  patients who carried the same genotype responded similarly to the 6R-tetrahydrobiopterin loading test.",3
This prospective study suggested that there was an inverted-U-shaped relation between neonatal vitamin D status and neurocognitive development in toddlers.,3
"In addition, when compared to controls, fathers of children and adolescents with T1DM appear to experience CHAOS differently to mothers.",3
"In children with T1DM, there appears to be a negative association between increased environmental confusion, as rated by CHAOS, and glycaemic control.",3
" In Crohns disease, an inadequate dietary intake is correlated with nutritional status and disease activity.",3
"""In contrast to studies in women of European ancestry, this study showed no transient increase in the risk of developing BC after FTP among African women.""",3
"Although artificially sweetened beverages and fruit juice also showed positive associations with incidence of type 2 diabetes, the findings were likely to involve bias.",3
"Under assumption of causality, consumption of  sugar sweetened beverages over years may be related to a substantial number of cases of new onset diabetes.",3
"Exclusive olive oil consumption was associated with lower risk of coronary artery disease, even after adjusting for adoption of an overall healthy  dietary pattern such as the Mediterranean diet.",3
""" The study results suggest that type 2 diabetes per se or glycemic control is not a risk factor for experiencing postoperative complications in people undergoing dental extractions.",3
"Among HEU infants, breastfeeding and nutrition status were associated with reduced hospitalization during the first year of life.",3
The results of this study indicate that CC genotype of rs2108552 and T-C-T-C haplotypes in Numb gene is a possible risk genetic marker and G allele and G-G-T-C haplotypes is a possible protective genetic marker for CAD in male Han Chinese.,3
"Furthermore, it was in correlation with the age of patients and the existence of  chronic kidney disease, which are well-established predispositions for poor nutritional status.",3
Utilisation of PPI was found to be of relatively high prevalence and significantly associated with parameters of nutritional risk screening.,3
"In addition, those with T1DM have lower scores for their intuitive eating behaviour compared to controls.",3
"In adolescents with T1DM, there appears to be a strong association between intuitive eating, in particular the effect of emotion on eating, and glycaemic control.",3
"There was a significant correlation between pretreatment depression  and pretreatment QOL, nutritional status, and survival outcomes in patients with  HNSCC.",3
"The presence of overall malnutrition in chronically ill children attending special schools was associated with lower subjective health status, especially in younger children and in those with chronic medication usage.",3
Having better nutritional status is associated with improved adherence.,3
We find that low haemoglobin levels among our sample population are associated with significant cognitive and psychomotor delays that could eventually affect childrens schooling performance and labour force outcomes.,3
Younger patients have better overall adherence likely secondary to increased parental supervision.,3
"a high intake of fats, phosphorus, vitamin B5, vitamin E, and selenium intake and red meat appears to be related to the presence OSCC in Cordoba, Argentina.",3
Glucose control may be associated with breast cancer outcomes\\u2029.,3
"Although the whole cohort did not show a significant change in arterial stiffness with ADT, some patients showed an increased arterial stiffness monitored with the CAVI.",3
"Taken together, our observations suggest that the specific body fat distribution (abdominal), for a given BMI, is a predictor of PCa risk, whereas BMI alone is not.",3
"Elevated BMI was associated with a lower risk of PCa, regardless of grade.",3
Elevated peak postoperative glucose levels were correlated with elevated HbA1c and were independently associated with major complications.,3
Elevated HbA1c â‰¥ 6.5% and perioperative hyperglycemia were associated with an increased rate of major complications after abdominal surgery.,3
"Abnormal ultrasound is associated with CF-related diabetes, and early P aeruginosa is associated with normal ultrasound.",3
"Although people with type 2 diabetes may have impaired neutrophil function, the study results revealed that having this condition was not associated with an increased risk of experiencing postoperative complications.",3
There are significant age differences in adherence.,3
A high degree of neurological involvement in SCI (anatomically higher lesions and AIS A or B) is associated with lower total cholesterol and HDL-c.,3
Hospital stay was 1.4 d longer among undernourished patients than among those who were well nourished.,3
Both long sleep duration and afternoon napping were independently and jointly associated with higher risk of incident diabetes.,3
"Total laparoscopic  hysterectomy is associated with shorter hospitalizations and lower odds of blood  transfusion across the BMI spectrum, particularly in women with small uteri.",3
"A vaginal approach to hysterectomy is associated with the shortest operative times, but increasing BMI results in a rapid escalation of operative time in women with large uteri.",3
"""Deterioration of the nutritional status coincided with a reduction in the consumption of all food groups except for ready meals and milk/dairy products whose consumption increased.""",3
"Moreover, these biomarkers are predictors of T2DM subjects and should take more attention to measure levels of these as well as to target therapy/interventions.",3
"Despite an overall detectable association in the meta-analysis, considerable heterogeneity existed between studies.",3
"This meta-analysis indicates that T2DM risk as whole was strongly associated with elevated levels of inflammatory cytokines (IL-1Î², IL-6, IL-18, CRP), TNF-Î± and low levels of adiponectin.",3
"The prevalence of FH was the highest in younger age patients, and >60% of patients with probable FH displayed CHD.",3
"However, this increase was not associated with weight loss.",3
The volume of the gastric remnant increased significantly during the first year after LSG.,3
FFM is an independent predictor of exercise capacity and rehospitalisation during 6 months.,3
"We determined that malnourished COPD patients have higher airway obstruction degree, perception of dyspnoea, CAT score and lower exercise capacity and FFM.",3
There was no evidence of a favourable atherosclerotic profile from stable moderate drinking compared to stable non-drinking.,3
Substantial WL may predict for poor overall survival.,3
Significantly lower rates of thrombosis were found in patients who received an extended course  of anticoagulation.,3
"In this large-scale, real-life setting, patients with HER2-negative  MBC who received paclitaxel plus bevacizumab as first-line chemotherapy had a significantly better OS and PFS than those receiving paclitaxel.",3
"BMI, as a continuous variable, can serve as a predictor of primary nonfunction and early graft loss after adjustment for age, race, sex, and diabetes.",3
"In our population, obesity was a significant risk factor for primary nonfunction, early graft loss, and a shorter  overall graft patency.",3
"Furthermore, this technique is associated with high morbidity and reoperation rates.",3
We firstly demonstrated in a European radical retropubic prostatectomy cohort study that MetS is associated with an increased risk of high-grade and advanced prostate cancer.,3
Differences seemed more related to preoperative functional and nutritional status.,3
"The minimally invasive approach provided us with the opportunity to repair the fistula, and it  was associated with a prompt recovery with very little morbidity.",3
"Patients who are super obese are at increased risk for serious complications compared with patients with morbid obesity, whose risks are elevated relative to patients whose BMI is less than 40 kg/m2.",3
"CD40L, more than IL-6, or TNF-Î±, constitutes a predictor to explain PCOS and associated features.",3
"Even though iodine status was progressively worsening with the advancement of pregnancy and iodized salt consumption has not met with the increasing demand for iodine, it was not reflected in the serum TSH level.",3
"Our findings suggested that the increased plasma level of 27-OHC was associated with MCI, suggesting high plasma levels of 27-OHC may pay an important role in the development of MCI.",3
"These data implicate complex interrelationships between infection, nutritional status, GH axis, and linear growth in children from a developing area.",3
"Infection and inflammation were linked to evidence of GH resistance, whereas levels of GH, IGF-1, and IGFBP-3 were associated with growth indices independent of hsCRP.",3
The prevalence of malnutrition is high among geriatric outpatients.,3
Patients undergoing RYGB who had a substantial drop in REE at 6 months may exhibit less long-term weight loss.,3
Meta-analysis showed no significant association between HIV-positivity and GDM.,3
The rs1122608-G allele was a significant risk factor of CAD in the Asian male population but not in the Asian female population.,3
The rs1122608 is associated with the risk of CAD and TG level.,3
Top quartiles of healthy  eating patterns were associated with lower cardio-metabolic risk factors.,3
"After total thyroidectomy, increases in weight and serum cholesterol  were observed in the eSCH group.",3
"""Condom use  did increase over time in both groups.""",3
Some lipid abnormalities increased with worsening kidney function.,3
Dyslipidaemia is common in pre-dialysis CKD especially in female and older patients.,3
Chronic kidney disease patients have increased cardiovascular event risk.,3
"There is a significant association between the use of some psychotropic  categories and a diagnosis of obesity, suggesting that obesity in children with ASD may be partially iatrogenic.",3
Children with ASD have an increased risk of obesity and obesity-related metabolic disorders.,3
Patients had a dramatic improvement in BMI after bariatric surgery and those with prior bariatric surgery had a lower risk of re-operation and revision in the short- and mid-term after a subsequent THA.,3
We have noted that the implication of C3435T variant on the risk of  breast cancer was ethnicity-dependent.,3
Patients with A-T decline in growth over time.,3
"We confirmed a reduction in critical events, liver-related or not, in\\xa0a\\xa0prospective study of patients with HCV infection and compensated cirrhosis included in the CirVir cohort who achieved an SVR.",3
Higher circulating AMH levels are associated with increased breast cancer risk among premenopausal women.,3
Significant associations were observed between major dietary patterns and risk of diabetes and hypertension.,3
These findings from a large prospective cohort provide evidence that  suboptimal selenium status in Europeans may be associated with an appreciably increased risk of HCC development.,3
Serum lipid levels could be a useful predictor for intervertebral disc degeneration in Chinese population.,3
The present study suggests that dyslipidaemia may be associated with a higher risk of developing lumbar disc herniation.,3
"An improvement can be observed: a transition from a suspicion about  special diet management to an appropriate and responsible management of meals for children and young people suffering from this specific condition.""",3
"Diabetic patients have not only a risk of contracting Legionella pneumonia, but also a risk of progression.",3
Extrapulmonary manifestations may be useful clues for diagnosis.,3
"Under assumption of causality, consumption of  sugar sweetened beverages over years may be related to a substantial number of cases of new onset diabetes.",3
"Although artificially sweetened beverages and fruit juice also showed positive associations with incidence of type 2 diabetes, the findings were likely to involve bias.",3
"Habitual consumption of sugar sweetened beverages was associated with a greater incidence of type 2 diabetes, independently of adiposity.",3
Haematuria was not associated with a diagnosis of hypertension or renal dysfunction.,3
This study revealed that GNRI was a reliable and effective predictive marker for AFS.,3
Lower vitamin D levels are associated with increased cardiovascular disease risk factors and in particular metabolic syndrome.,3
Poor nutritional status is a predictor of lower FIM improvement in geriatric stroke patients.,3
GNRI at admission may independently predict FIM gain.,3
The association between RBP4 rs3758539 polymorphism and GDM risk was not confirmed.,3
The serum RBP4 level is associated with the risk of GDM.,3
"The results of this meta-analysis support the hypothesis that RBP4 is a modest independent risk factor for GDM (i.e., nonobese patients with GDM might express RBP4 at abnormal levels).",3
Long sleep duration and afternoon napping were independently and jointly associated with higher risk of incident diabetes.,3
"The association of afternoon napping and diabetes was not consistent and definite, we clarified this association in a large prospective study.",3
"Key messages Sleep  duration was associated with diabetes, but whether it is a real cause of incident diabetes especially in Chinese still remains to be elucidated.",3
Low newborn birth weight was related to the deteriorated nutritional status in terms of low anthropometric and abnormal biochemical measures.,3
It was not possible to correlate the birth weight of the neonates to the parameters of the complete blood tests.,3
No association was found between body image and sexual performance.,3
There were positive associations between lipid profile components and serum chemerin levels.,3
"In subjects self-reporting PPHG after surgery, lower presurgery plasma glucose concentrations, higher insulin sensitivity, and better Î²-cell glucose sensitivity are significant predictors of PPHG after both RYGB and LSG.",3
Small LSG  at baseline is at higher risk of dilatation.,3
Dilatation was not necessarily linked to an increase of daily caloric intake and  insufficient weight loss during the first 18\\xa0months following surgery.,3
Several factors are significantly associated with the self-acceptance of women with breast cancer.,3
Preoperative inflammation-based prognostic factors predict early and late recurrence of HCC after curative resection.,3
"""In contrast, the proportion of whole-grain rye to whole-grain wheat intake, indicated by the plasma C17:0-to-C21:0 ratio, was inversely associated with T2D.""",3
"""Total whole-grain wheat and rye intake, reflected by alkylresorcinols in plasma, was not associated with a lower risk of T2D in a population with high whole-grain intake.""",3
Restriction of dairy and meat consumption is common and is negatively associated  with intake or status of micronutrients like calcium and iron.,3
"It is not possible to estimate absolute risk of VTE among women with both of these risk factors; however, the absolute risk of VTE in healthy women of reproductive age is small.",3
"No significant differences in weight gain, growth, or nutritional status were observed at hospital discharge between the two feeding strategies.",3
"Limited evidence of Level II-2, fair quality, concerning whether CHC  use modifies the risk of AMI and stroke in obese women is inconclusive, while a single study of Level II-2, poor quality, found that obese COC users may be at higher risk for CVT compared with normal-weight nonusers.",3
"While IMT and PWV increased in type 2 diabetes, these were not modified in MetS.",3
This prospective study showed that the evolution of vascular TOD is different in participants with type 2 diabetes compared with those with MetS.,3
This association is linked with an alarming level of vascular morbidity.,3
Incident gallstones and the metabolic syndrome share common risk factors.,3
"Higher patient BMI is associated with increased risk of superficial site infection but not an overall risk for complication, readmission, or increased operating time.",3
Increased non-HDL-C levels are a risk factor for renal function decline in HIV-infected patients.,3
"Longitudinal lipid levels differ between ICH cases and non-ICH controls, most notably for a decline in serum TC and LDL levels within 6 months preceding primary ICH, independent of statin or alcohol use.",3
Chemerin showed positive correlations with potent health threatening components of lipid profile including triglyceride and cholesterol levels in adolescents.,3
Adiponectin levels were in positive correlation with HDL-cholesterol concentrations.,3
"The renal and cardiac TOD evolution, as well as the PAIx and CAIx, did not change in either group.",3
"In the sample studied, no association was found between fetal growth restriction and changes in cardiovascular risk factors in adolescents.",3
The socioeconomic status was associated with the psychological outcome.,3
"Unexpectedly they were well nourished and had higher adaptation, lower antisocial behavior, and better family adjustment.",3
"However, the plasma lactate levels were higher in the morning.",3
The plasma UA levels in patients with OSAS did not show an overnight rise.,3
Both serum UA and lactate were positively correlated with the degree of hypoxia in OSAS.,3
Low levels of IgM anti-PC may identify immune-deficient state and predict inferior therapy response.,3
"Besides, VLDL,  LDL-C, large LDL, intermediate LDL and large IDL were significantly associated with premature myocardial infarction.",3
Non-HDL cholesterol is most strongly associated with premature coronary artery disease and could serve as preferred risk predictor and therapeutic target in this young patient population (â‰¤ 40 years).,3
"""Where observed, adverse events were not serious, and there was no evidence of a dose-relationship to frequency of adverse events.""",3
Relationships between TE doses and serum TE concentrations vary for each TE and underlying clinical conditions.,3
Also individually green tea consumption and abdominal obesity have failed to find an independent relationship with lacunar infarction after adjustment by all risk factors.,3
"""Whereas the survival advantage of high BMI is consistent across all  racial/ethnic groups, black maintenance HD patients had the strongest and most consistent association of higher BMI with improved survival.""",3
"Vitamin D-deficient and iron-replete children had longer duration of infection, although this association was lost with age adjustment.",3
"Children with CSOM were more undernourished than controls with lower mean serum Zn, Se and calcium concentrations.",3
Total blood cholesterol tended to decrease with increasing injury severity.,3
"Severe traumatic injury produced substantial hypocholesterolemia that is greater with chest injury, shock, and RBC transfusion, but less with brain injury.",3
The concurrent iron deficiency correlated with the presence of goiter.,3
"""Pre-existing diabetes was associated with a higher risk of death following CAP.""",3
""" Formal training and personal beliefs are important factors related to dentists behavior toward patients with diabetes in the dental setting.""",3
"""Diabetes is associated with an increased risk of hearing loss, and this difference is manifest particularly in adults <50 years old.""",3
"It can be regarded as an index for the relationship of apoA-I and apoB to the early, still clinically asymptomatic, steps of the pathogenesis of coronary disease.",3
The measurement of serum lactate level was a better marker of oxidative stress among patients with OSAS.,3
"Serum ferritin is a significant predictor of 10-year hard CHD risk for HANDLS study participants, a low-income, urban population.",3
"Serum ferritin, independent of elevated C-reactive protein, was associated with increased 10-year CHD risk for HANDLS participants.",3
"To our knowledge, these data provide the first  evidence of the role of serum ferritin as a risk factor for hard CHD in African-American and white postmenopausal women in the USA.",3
"Based on the findings of this analysis, patients requiring preoperative angioembolization and having a BMI >30 have a significant increase in their risk of postoperative infection, particularly if associated with leukocytosis.",3
These biochemical cardiovascular risk factors may identify women who will benefit from  primary prevention of cardiovascular disease.,3
"Women with previous hypertensive pregnancy disorders have higher glucose, insulin, triglycerides, total cholesterol, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol levels measured after pregnancy compared with women with previous normotensive pregnancies.",3
It is also less common among  patients who received anti-TNF-Î± therapy.,3
IBD patients develop NAFLD with fewer metabolic risk factors than non-IBD NAFLD patients.,3
NAFLD patients were older and had a later onset of IBD disease.,3
"""Progression of small AAA seems to be more than 60% lower in patients with diabetes.""",3
"""Chinese adolescents with PCOS manifest clinical and metabolic features similar to those of adult Chinese women with PCOS except for the increased prevalence of hyperandrogenism and insulin resistance.""",3
These data suggest that patients with psoriasis are more susceptible to vascular diseases.,3
It also demonstrates a direct relationship between the severity of coronary atherosclerosis and the number of lesions in the involved vessels.,3
"Carriers of this allele have high levels of MDA, APOB and LP(a), a high APOB/APOA1 ratio and  low ARE activity.",3
Loss of patency  of the PA drainage pathway may be an important predictor for symptomatic recurrence of PA cholesterol granulomas.,3
"For every 4 kg/m(2) increase in BMI, observational estimates suggested a 26% increase in odds for IHD while causal estimates suggested a 52% increase.",3
"""There were no statistically significant differences in measured variables found between the two study groups.""",3
Some of these risk factors appear to be linked to  systemic inflammation.,3
"Total, HDL, and LDL cholesterol, triglycerides, diastolic blood pressure, pulse pressure, glucose, and triglycerides/HDL ratio differ between patients with EA and controls.",3
Detection of these functional and/or structural abnormalities are important in predicting prognosis.,3
"These results are probably related with increased androgens,  their effects on insulin resistance and lipid profile, increased BMI and blood pressure.",3
"The present study showed that IMT and PI of CCA, and anteroposterior  diameter of the infrarenal abdominal aorta and femoral-IMT were higher in patients with PCOS.",3
"The prevalence of elevated blood lead levels among tested US-bound Burmese refugee children was higher than the current US prevalence, and was especially high among children <2 years old.",3
The PON1 55 M allele is a risk factor for psoriasis.,3
The degree of obesity does not linearly predict OSA severity in children.,3
"From this study, it may be concluded that apoA-I and apoB serum concentration levels are independent risk factors for coronary atherosclerosis in the Iranian population.",3
Prevalence is highest among those who are positive for viral RNA.,3
Exercise intolerant and activity restricted children experienced larger increases in absolute BMI and BMI percentile than children with neither exercise intolerance nor activity restriction.,3
"""Forty-five  percent of the patients had permanent decline in GFR in association with pregnancy.""",3
"""Patients with diabetic nephropathy were found to have a > 40% chance of accelerated progression of their disease as a result of pregnancy.""",3
"""Pregnancy induced progression is seen in the decline of renal functions.""",3
Obesity is increasingly prevalent and associated with a high incidence of co-morbidity and complications.,3
This study demonstrates that hypercholesterolemia is associated with NAION in younger patients.,3
The association of high PCT and CRP was no more predictive of mortality than high CRP.,3
"An upper value of CRP above 9.9 mg/L is independly predictive of mortality, mainly from cardiovascular causes.",3
"In this 2-year prospective study in a hospital-based cohort of high-risk hemodialysis patients, elevated CRP, but not raised PCT, was associated with increased mortality.",3
"""However, no predictive criterion of long-term results could be established, except initial clinical severity and clinical change one month after treatment.""",3
"""Diabetes is associated with less frequent use of HRT; conversely, osteoporosis/osteopenia is associated with more frequent HRT use.""",3
"""It has also demonstrated that HRT is more frequently used by women of higher socioeconomic status, those with low BMI and smokers.""",3
"""This study, using a large dataset from an Italian population, has confirmed that smoking is related to age at menopause.""",3
"""Current smokers are also at risk for systolic hypertension, especially in those subjects aged 60  years or older.""",3
"""Former smokers are at risk for hypertension, probably because of the higher prevalence of overweight and obese subjects in this group.""",3
"""This difference in functioning appears to be largely explained by diabetes-associated neuropathy, differences in exertional leg symptoms, and greater cardiovascular disease in patients with diabetes.""",3
"""Subjects with PAD and diabetes have poorer lower extremity function  than those with PAD alone.""",3
"""Of 11 atherothrombotic biomarkers assessed at baseline, the total cholesterol-HDL-C ratio and CRP were the strongest independent predictors of development of peripheral arterial disease.""",3
"""Unlike previous studies, our data do not support an association of HbA1c with arterial hypertension that is statistically independent of age and body mass index.""",3
Activity restriction was the strongest predictor of risk of overweight and obesity at follow-up.,3
"In this study, we found that weight loss >7 kg, use of stavudine and long duration of HIV infection were significant risk factors for clinical lipoatrophy.",3
"Clinical lipoatrophy was partly reversible, and <36 months on stavudine was significantly associated with atrophy reversal.",3
The prevalence of hypertension and the yearly increase of mean blood pressure were disturbingly high in these patients.,3
"""Such individuals might be at risk of significant ketosis  in less-controlled circumstances where insulin administration might be more erratic.""",3
"""A rise in ketones following alcohol ingestion occurred despite subjects being in a strictly controlled environment with no interruption in insulin administration.""",3
"""Parental BMI and steep weight gain in early childhood indicate markedly increased risk for becoming overweight.""",3
"""The girls became overweight by the age of 5 years, whereas the boys only after 8 years of age.""",3
"""The children who were overweight at 13 years of age gained more weight than their normal-weight peers by the age of 2 or 3 years onward.""",3
"""We have identified common variants in SLCO1B1 that are strongly associated with an increased risk of statin-induced myopathy.""",3
"""Antidepressive drug treatment was not associated with RLS.""",3
"""T3 levels were relatively high or normal, both before and during GH treatment, indicating that PWS children have increased T4 to T3 conversion.""",3
"""During GH treatment, fT4 decreased significantly to low-normal levels.""",3
"ApoA-I and apoB are indicated as risk factors for cardiovascular and, possibly, cerebrovascular diseases.",3
"""We found normal fT4 levels in most PWS children.""",3
Energy intakes increased with age in children with CF and exceeded that of healthy peers in all age groups.,3
"""These improvements were greater with a low-fat vegan diet.""",3
"""Ultrasound measures of fetal size and growth used in this study are not sufficiently accurate to predict those infants likely to be at risk from the  adverse effects of fetal hyperinsulinaemia.""",3
"Surgeons should caution older patients (>/=60 years) of a higher risk of postoperative complications, and a higher risk associated with duodenal switch.",3
Duodenal switch is also associated with a higher morbidity rate than gastric bypass.,3
Increased age is a predictor of complications after bariatric surgery.,3
"""These findings may help explain the associations observed between different fat distribution phenotypes and coronary heart disease.""",3
"""Regional fat distribution was related to lipid profile independently  of BMI.""",3
"However, stenting is associated with early restenosis and recurrent symptoms requiring secondary procedures.",3
"""The CV risk factor reduction is related to the increased level of achieved free T(4) concentration.""",3
"Obese children have worse OSA, behavioral problems, and quality of life than normal-weight children.",3
"In normal-weight children with OSA or PS, behavior and quality-of-life scores are similar regardless of the severity of the sleep disorder.",3
We could not find any relationship between postadolescent acne and nutritional anemia in our study.,3
"High urinary PGE-M level was associated with elevated risk of breast  cancer among normal weight, postmenopausal women.",3
"Weight/age in the VLBW/AGA premature infants could reflect growth, nutritional status and energy stored as fat, but in the VLBW/SGA premature infants, thigh circumference and mid arm circumference would be better indicators just of nutritional status.",3
"""We found a positive relationship between alcohol consumption and breast cancer risk, suggesting that this modifiable risk factor should be addressed in breast cancer prevention programs in Africa.""",3
Preoperative malnutrition was an important predictor of poor clinical outcomes in patients undergoing gastrointestinal operations in Hong Kong.,3
"Older age, white race, and recurrence predicted testing.",3
Higher intake of polyunsaturated fatty acid might be inversely associated with PD risk.,3
"Dietary intake of protein, carbohydrate, cholesterol and energy might be not independently associated with PD risk.",3
"Furthermore, HDL-C levels in the phlegm turbidity group were lower than those of the non-phlegm group.",3
"However, for sthenia syndromes such as Qi stagnation syndrome (QSS), heart blood stasis syndrome (HBSS), and CCS, there was no obvious difference.",3
"When comparing with Traditional Chinese Medicine (TCM) syndromes of asthenia nature, such as YDS, QYDS, and heart qi deficiency syndrome), the levels of TG, TC, and LDL-C were higher in phlegm turbidity syndrome.",3
Lower body mass index and  a greater experience of food shortage are closely related to anaemia.,3
"Among middle-aged and elderly women in rural China, the nutrition status of anaemic cases is far below that of controls.",3
"""In type 2 diabetes patients, leukocyte telomere length is significantly reduced, whereas the telomerase activity seems less influenced.""",3
"We found that HDL-3 levels were more predictive of CAAD status than HDL-2, HDL-C, or apolipoprotein A1.",3
This study is the first to contrast the associations of HDL-2 and HDL-3 with CAAD.,3
"""Still, although no direct association between DP and torticollis was found, cranial shape is linked to cervical motion at birth.""",3
"Individuals with high plasma concentrations of methionine, choline,  and betaine may be at reduced risk of CRC.",3
The results have revealed the higher plasma level of lipids in psoriatic patients.,3
"Although the significant association of B4a1a and E2b1 with T2D ceased when corrected for multiple testings, these haplogroups are seen only among Taiwan Aborigines, Southeast Asian and the Pacific Ocean islanders where T2D is predominant.",3
"Despite previously reported and perceived risks associated with diabetes, we found little difference in terms of perioperative risk among geriatric patients with hip fracture with noninsulin-dependent or insulin-dependent diabetes relative to patients without diabetes.",3
The malnutrition diagnosis of patients submitted to abdominal surgeries is associated to greater risk of post-operational complications and longer hospitalization permanence.,3
Recent study suggests that cholesterolosis is somehow associated with metaplasia.,3
"""Weight loss (> 3%) among patients with T2DM was associated with decreased costs and lower rates of treatment discontinuation.""",3
This study found that children exposed to the Jazan war had more anxiety.,3
"Alcohol use may be a risk factor for PNET, but there was considerable heterogeneity in the meta-analysis.",3
Diabetes mellitus and first-degree family history of cancer are associated with an increased risk of sporadic PNET.,3
Hypercoagulability also correlated with inflammatory markers.,3
A relationship between hypercoagulability detected by whole blood thromboelastometry and aggregometry and increased fat mass is shown.,3
Female gender and rapid weight loss were major risk factors for postoperative cholelithiasis.,3
We believe that the atherogenic index also be used as a preliminary indication of accelerated atherosclerosis in FMF.,3
We did not find strong evidence for concordance between the few associations highlighted by previous GWAs of breast cancer survival and this study.,3
"In a genome wide meta-analysis of two independent cohorts from UK and Finland, we identified potential associations at three distinct loci.",3
Men appeared more susceptible to T2D than women.,3
These practices can serve as indicators of progressive trends in family centered care.,3
"The present study supports that important risk factors for PD are very young age group (especially under 1 year old), lack of breastfeeding and malnutrition.",3
Dietary habits with high TAC showed a stronger inverse association with frailty in elderly Japanese women than the individual foods examined.,3
RHR is positively associated with baPWV in healthy Chinese population.,3
"""Further, although there is a correlation between serum resistin levels and AP at the time of hospital admission, resistin does not adequately serve as a predictive marker of clinical severity.""",3
"""We demonstrate that obesity is a risk factor for developing severe AP.""",3
Fetuin A showed a remarkable interaction with nutritional status in  evaluating the risks of CV morbidities in prevalent HD patients.,3
"However, among men with dyslipidemia, elevated cholesterol and HDL levels were associated with increased and decreased risk of recurrence, respectively.",3
"Cholesterol, LDL, or HDL were not associated with recurrence risk among all men.",3
Elevated serum triglycerides were associated with increased risk of  prostate cancer recurrence.,3
"During the same time period, the weight gain of very preterm infants improved, significantly.",3
